symbol,name,current_candidate_status,current_block_reason,unblock_path,unblock_status,unblock_priority,required_conditions,waiting_condition,manual_review_condition,benchmark_condition,factor_gate_condition,metadata_condition,liquidity_condition,estimated_earliest_review_date,can_be_unblocked_by_waiting,can_be_unblocked_by_manual_review,can_be_unblocked_by_refresh,can_be_unblocked_by_benchmark_update,still_blocked_after_primary_fix,next_action,notes
159109,恒生50ETF景顺,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
159117,港股通红利低波ETF鹏华,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
159118,港股通红利低波ETF华夏,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
159119,800现金流ETF招商,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
159120,港股通科技ETF国联安,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
159121,港股通汽车ETF易方达,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
159125,港股通科技ETF招商,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
159126,港股通50ETF南方,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
159127,港股通红利ETF南方,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
159128,港股科技ETF天弘,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
159130,恒生生物科技ETF鹏华,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
159131,港股通信息技术ETF华宝,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
159132,恒生生物科技ETF富国,blocked_no_used_factors,no_used_factors,benchmark_dependency_missing,requires_data_dependency,P1_benchmark_dependency,at least one enabled factor produces usable evidence; schema-valid benchmark/index cache is available; run update-index-data only in controlled environment; factor_gate_status != blocked_for_strategy_use,,,schema-valid benchmark/index cache is available; run update-index-data only in controlled environment,factor_gate_status != blocked_for_strategy_use,,,,False,False,False,True,True,fix benchmark/index cache dependency before treating no_used_factors as resolvable,"plan only; does not clear candidate gate; no_used_factors is unscoreable evidence, not a low score; benchmark dependency also keeps 007B blocked"
