symbol,name,exchange,spot_amount,spot_date,spot_updated_at,asset_class,category,tracking_index,listing_date,latest_date,avg_amount_20,data_rows,is_active,filter_reason,universe_source,fetched_at
159189,石油ETF华夏,SZ,7903355.28,2026-05-13,2026-05-13 15:34:00+08:00,A股股票,行业主题,石油,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159190,创业板新能源ETF天弘,SZ,17294424.477,2026-05-13,2026-05-13 15:34:03+08:00,A股股票,宽基,创业板新能源,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159192,家电ETF汇添富,SZ,16565946.04,2026-05-13,2026-05-13 15:34:09+08:00,A股股票,行业主题,家电,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159193,新能源电池ETF银华,SZ,48015935.794,2026-05-13,2026-05-13 15:34:12+08:00,A股股票,行业主题,新能源电池,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159195,石油ETF华安,SZ,18784216.775,2026-05-13,2026-05-13 15:34:48+08:00,A股股票,行业主题,石油华安,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159197,石油ETF招商,SZ,6778768.148,2026-05-13,2026-05-13 15:34:42+08:00,A股股票,行业主题,石油招商,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159199,石油ETF平安,SZ,8313336.838,2026-05-13,2026-05-13 15:34:03+08:00,A股股票,行业主题,石油平安,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159203,大盘成长ETF博时,SZ,2186472.5,2026-05-13,2026-05-13 15:34:51+08:00,A股股票,风格,大盘成长,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159205,创业板ETF东财,SZ,43142137.387,2026-05-13,2026-05-13 15:34:12+08:00,A股股票,宽基,创业板东财,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159206,卫星ETF永赢,SZ,1802907632.262,2026-05-13,2026-05-13 15:34:15+08:00,A股股票,行业主题,卫星永赢,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159207,高股息ETF广发,SZ,101297786.9,2026-05-13,2026-05-13 15:34:54+08:00,A股股票,行业主题,高股息,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159208,航空航天ETF万家,SZ,30344789.7,2026-05-13,2026-05-13 15:34:45+08:00,A股股票,行业主题,航空航天万家,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159209,红利质量ETF招商,SZ,81400651.5,2026-05-13,2026-05-13 15:34:48+08:00,A股股票,风格,红利质量招商,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159211,深证100ETF富国,SZ,1162467.4,2026-05-13,2026-05-13 15:34:57+08:00,A股股票,宽基,深证100,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159212,深100ETF南方,SZ,57548964.3,2026-05-13,2026-05-13 15:34:51+08:00,A股股票,行业主题,深100,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159213,机器人ETF汇添富,SZ,117516802.391,2026-05-13,2026-05-13 15:34:51+08:00,A股股票,行业主题,机器人,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159215,A500ETF平安,SZ,14742511.599,2026-05-13,2026-05-13 15:34:18+08:00,A股股票,宽基,A500平安,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159216,深证100ETF大成,SZ,4774687.3,2026-05-13,2026-05-13 15:34:21+08:00,A股股票,宽基,深证100大成,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159218,卫星ETF招商,SZ,429693757.847,2026-05-13,2026-05-13 15:34:54+08:00,A股股票,行业主题,卫星招商,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159219,深证100ETF融通,SZ,6913343.9,2026-05-13,2026-05-13 15:34:03+08:00,A股股票,宽基,深证100融通,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159226,中证A500增强ETF国泰,SZ,7923243.0,2026-05-13,2026-05-13 15:34:27+08:00,A股股票,宽基,中证A500增强,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159227,航空航天ETF华夏,SZ,454836666.2,2026-05-13,2026-05-13 15:34:27+08:00,A股股票,行业主题,航空航天,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159228,红利低波ETF长城,SZ,281017.4,2026-05-13,2026-05-13 15:34:57+08:00,A股股票,风格,红利低波长城,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
159230,通用航空ETF华夏,SZ,22971797.9,2026-05-13,2026-05-13 15:34:30+08:00,A股股票,行业主题,通用航空,,,,,True,,akshare.fund_etf_spot_em,2026-05-13T18:48:31
